"lag","cost","nu","gamma","corr_pred"
1,512,0.8,0.125,0.52045174731342
2,512,0.8,0.125,0.52045174731342
3,512,0.8,0.125,0.52045174731342
4,512,0.8,0.125,0.52045174731342
5,512,0.8,0.125,0.52045174731342
1,0.0625,0.4,16,0.520461773977907
2,0.0625,0.4,16,0.520461773977907
3,0.0625,0.4,16,0.520461773977907
4,0.0625,0.4,16,0.520461773977907
5,0.0625,0.4,16,0.520461773977907
1,2,0.4,0.5,0.520486266765619
2,2,0.4,0.5,0.520486266765619
3,2,0.4,0.5,0.520486266765619
4,2,0.4,0.5,0.520486266765619
5,2,0.4,0.5,0.520486266765619
1,512,0.2,1,0.520488728002291
2,512,0.2,1,0.520488728002291
3,512,0.2,1,0.520488728002291
4,512,0.2,1,0.520488728002291
5,512,0.2,1,0.520488728002291
1,1,0.7,128,0.520582065777091
2,1,0.7,128,0.520582065777091
3,1,0.7,128,0.520582065777091
4,1,0.7,128,0.520582065777091
5,1,0.7,128,0.520582065777091
1,2048,0.2,0.125,0.520594691224493
2,2048,0.2,0.125,0.520594691224493
3,2048,0.2,0.125,0.520594691224493
4,2048,0.2,0.125,0.520594691224493
5,2048,0.2,0.125,0.520594691224493
1,32,0.7,0.25,0.520697616906881
2,32,0.7,0.25,0.520697616906881
3,32,0.7,0.25,0.520697616906881
4,32,0.7,0.25,0.520697616906881
5,32,0.7,0.25,0.520697616906881
1,256,0.4,0.125,0.520716590788756
2,256,0.4,0.125,0.520716590788756
3,256,0.4,0.125,0.520716590788756
4,256,0.4,0.125,0.520716590788756
5,256,0.4,0.125,0.520716590788756
1,128,0.3,0.25,0.520721398573146
2,128,0.3,0.25,0.520721398573146
3,128,0.3,0.25,0.520721398573146
4,128,0.3,0.25,0.520721398573146
5,128,0.3,0.25,0.520721398573146
1,32,0.6,0.25,0.520759699852224
2,32,0.6,0.25,0.520759699852224
3,32,0.6,0.25,0.520759699852224
4,32,0.6,0.25,0.520759699852224
5,32,0.6,0.25,0.520759699852224
1,2048,0.6,0.5,0.520767432255026
2,2048,0.6,0.5,0.520767432255026
3,2048,0.6,0.5,0.520767432255026
4,2048,0.6,0.5,0.520767432255026
5,2048,0.6,0.5,0.520767432255026
1,4,0.1,4,0.520802908965062
2,4,0.1,4,0.520802908965062
3,4,0.1,4,0.520802908965062
4,4,0.1,4,0.520802908965062
5,4,0.1,4,0.520802908965062
1,256,0.6,0.125,0.520807800981645
2,256,0.6,0.125,0.520807800981645
3,256,0.6,0.125,0.520807800981645
4,256,0.6,0.125,0.520807800981645
5,256,0.6,0.125,0.520807800981645
1,8,0.5,64,0.520860114657008
2,8,0.5,64,0.520860114657008
3,8,0.5,64,0.520860114657008
4,8,0.5,64,0.520860114657008
5,8,0.5,64,0.520860114657008
1,32,0.5,0.25,0.52086109216101
2,32,0.5,0.25,0.52086109216101
3,32,0.5,0.25,0.52086109216101
4,32,0.5,0.25,0.52086109216101
5,32,0.5,0.25,0.52086109216101
1,1024,0.9,0.125,0.520897418876538
2,1024,0.9,0.125,0.520897418876538
3,1024,0.9,0.125,0.520897418876538
4,1024,0.9,0.125,0.520897418876538
5,1024,0.9,0.125,0.520897418876538
1,64,0.6,16,0.520992709367799
2,64,0.6,16,0.520992709367799
3,64,0.6,16,0.520992709367799
4,64,0.6,16,0.520992709367799
5,64,0.6,16,0.520992709367799
1,4,0.7,0.5,0.521025429534363
2,4,0.7,0.5,0.521025429534363
3,4,0.7,0.5,0.521025429534363
4,4,0.7,0.5,0.521025429534363
5,4,0.7,0.5,0.521025429534363
1,512,0.9,0.5,0.521197620544859
2,512,0.9,0.5,0.521197620544859
3,512,0.9,0.5,0.521197620544859
4,512,0.9,0.5,0.521197620544859
5,512,0.9,0.5,0.521197620544859
1,8,0.9,32,0.521199509937499
2,8,0.9,32,0.521199509937499
3,8,0.9,32,0.521199509937499
4,8,0.9,32,0.521199509937499
5,8,0.9,32,0.521199509937499
1,2048,0.2,1,0.52120022586463
2,2048,0.2,1,0.52120022586463
3,2048,0.2,1,0.52120022586463
4,2048,0.2,1,0.52120022586463
5,2048,0.2,1,0.52120022586463
1,256,0.5,0.125,0.521264420874313
2,256,0.5,0.125,0.521264420874313
3,256,0.5,0.125,0.521264420874313
4,256,0.5,0.125,0.521264420874313
5,256,0.5,0.125,0.521264420874313
1,128,0.2,0.5,0.521271071832163
2,128,0.2,0.5,0.521271071832163
3,128,0.2,0.5,0.521271071832163
4,128,0.2,0.5,0.521271071832163
5,128,0.2,0.5,0.521271071832163
1,2048,0.8,0.25,0.521354470542975
2,2048,0.8,0.25,0.521354470542975
3,2048,0.8,0.25,0.521354470542975
4,2048,0.8,0.25,0.521354470542975
5,2048,0.8,0.25,0.521354470542975
1,2,0.9,1,0.521374194012511
2,2,0.9,1,0.521374194012511
3,2,0.9,1,0.521374194012511
4,2,0.9,1,0.521374194012511
5,2,0.9,1,0.521374194012511
1,256,0.8,8,0.521383942585641
2,256,0.8,8,0.521383942585641
3,256,0.8,8,0.521383942585641
4,256,0.8,8,0.521383942585641
5,256,0.8,8,0.521383942585641
1,0.125,0.7,64,0.521422372216324
2,0.125,0.7,64,0.521422372216324
3,0.125,0.7,64,0.521422372216324
4,0.125,0.7,64,0.521422372216324
5,0.125,0.7,64,0.521422372216324
1,4096,0.5,0.25,0.521457837968663
2,4096,0.5,0.25,0.521457837968663
3,4096,0.5,0.25,0.521457837968663
4,4096,0.5,0.25,0.521457837968663
5,4096,0.5,0.25,0.521457837968663
1,1,0.6,1,0.521529940308426
2,1,0.6,1,0.521529940308426
3,1,0.6,1,0.521529940308426
4,1,0.6,1,0.521529940308426
5,1,0.6,1,0.521529940308426
1,256,0.7,0.125,0.521628443688755
2,256,0.7,0.125,0.521628443688755
3,256,0.7,0.125,0.521628443688755
4,256,0.7,0.125,0.521628443688755
5,256,0.7,0.125,0.521628443688755
1,4,0.7,64,0.521718077975476
2,4,0.7,64,0.521718077975476
3,4,0.7,64,0.521718077975476
4,4,0.7,64,0.521718077975476
5,4,0.7,64,0.521718077975476
1,16,0.6,32,0.521793700950982
2,16,0.6,32,0.521793700950982
3,16,0.6,32,0.521793700950982
4,16,0.6,32,0.521793700950982
5,16,0.6,32,0.521793700950982
1,2048,0.2,0.25,0.521805519463863
2,2048,0.2,0.25,0.521805519463863
3,2048,0.2,0.25,0.521805519463863
4,2048,0.2,0.25,0.521805519463863
5,2048,0.2,0.25,0.521805519463863
1,4096,0.7,0.0625,0.521810088044671
2,4096,0.7,0.0625,0.521810088044671
3,4096,0.7,0.0625,0.521810088044671
4,4096,0.7,0.0625,0.521810088044671
5,4096,0.7,0.0625,0.521810088044671
1,4096,0.6,0.5,0.52187295200672
2,4096,0.6,0.5,0.52187295200672
3,4096,0.6,0.5,0.52187295200672
4,4096,0.6,0.5,0.52187295200672
5,4096,0.6,0.5,0.52187295200672
1,16,0.3,0.5,0.52193559481165
2,16,0.3,0.5,0.52193559481165
3,16,0.3,0.5,0.52193559481165
4,16,0.3,0.5,0.52193559481165
5,16,0.3,0.5,0.52193559481165
1,2,0.3,0.5,0.522001281020086
2,2,0.3,0.5,0.522001281020086
3,2,0.3,0.5,0.522001281020086
4,2,0.3,0.5,0.522001281020086
5,2,0.3,0.5,0.522001281020086
1,1024,0.8,1,0.522003134320595
2,1024,0.8,1,0.522003134320595
3,1024,0.8,1,0.522003134320595
4,1024,0.8,1,0.522003134320595
5,1024,0.8,1,0.522003134320595
1,2048,0.9,1,0.522005211634834
2,2048,0.9,1,0.522005211634834
3,2048,0.9,1,0.522005211634834
4,2048,0.9,1,0.522005211634834
5,2048,0.9,1,0.522005211634834
1,2048,0.4,0.0625,0.52205802492642
2,2048,0.4,0.0625,0.52205802492642
3,2048,0.4,0.0625,0.52205802492642
4,2048,0.4,0.0625,0.52205802492642
5,2048,0.4,0.0625,0.52205802492642
1,1024,0.7,0.5,0.522097684310338
2,1024,0.7,0.5,0.522097684310338
3,1024,0.7,0.5,0.522097684310338
4,1024,0.7,0.5,0.522097684310338
5,1024,0.7,0.5,0.522097684310338
1,8,0.8,0.5,0.522112364268613
2,8,0.8,0.5,0.522112364268613
3,8,0.8,0.5,0.522112364268613
4,8,0.8,0.5,0.522112364268613
5,8,0.8,0.5,0.522112364268613
1,1024,0.2,0.25,0.522208297488957
2,1024,0.2,0.25,0.522208297488957
3,1024,0.2,0.25,0.522208297488957
4,1024,0.2,0.25,0.522208297488957
5,1024,0.2,0.25,0.522208297488957
1,0.0625,0.5,64,0.522290742596487
2,0.0625,0.5,64,0.522290742596487
3,0.0625,0.5,64,0.522290742596487
4,0.0625,0.5,64,0.522290742596487
5,0.0625,0.5,64,0.522290742596487
1,1,0.7,1,0.522303370352118
2,1,0.7,1,0.522303370352118
3,1,0.7,1,0.522303370352118
4,1,0.7,1,0.522303370352118
5,1,0.7,1,0.522303370352118
1,128,0.9,0.25,0.522416659473719
2,128,0.9,0.25,0.522416659473719
3,128,0.9,0.25,0.522416659473719
4,128,0.9,0.25,0.522416659473719
5,128,0.9,0.25,0.522416659473719
1,4096,0.6,0.0625,0.522453663754041
2,4096,0.6,0.0625,0.522453663754041
3,4096,0.6,0.0625,0.522453663754041
4,4096,0.6,0.0625,0.522453663754041
5,4096,0.6,0.0625,0.522453663754041
1,0.5,0.2,2,0.522464555925123
2,0.5,0.2,2,0.522464555925123
3,0.5,0.2,2,0.522464555925123
4,0.5,0.2,2,0.522464555925123
5,0.5,0.2,2,0.522464555925123
1,8,0.3,0.5,0.522480573316195
2,8,0.3,0.5,0.522480573316195
3,8,0.3,0.5,0.522480573316195
4,8,0.3,0.5,0.522480573316195
5,8,0.3,0.5,0.522480573316195
1,512,0.8,1,0.522494551857777
2,512,0.8,1,0.522494551857777
3,512,0.8,1,0.522494551857777
4,512,0.8,1,0.522494551857777
5,512,0.8,1,0.522494551857777
1,0.5,0.4,128,0.522583978984071
2,0.5,0.4,128,0.522583978984071
3,0.5,0.4,128,0.522583978984071
4,0.5,0.4,128,0.522583978984071
5,0.5,0.4,128,0.522583978984071
1,0.0625,0.4,64,0.522797646989085
2,0.0625,0.4,64,0.522797646989085
3,0.0625,0.4,64,0.522797646989085
4,0.0625,0.4,64,0.522797646989085
5,0.0625,0.4,64,0.522797646989085
1,8,0.8,32,0.522807550324445
2,8,0.8,32,0.522807550324445
3,8,0.8,32,0.522807550324445
4,8,0.8,32,0.522807550324445
5,8,0.8,32,0.522807550324445
1,0.0625,0.6,16,0.52281773795921
2,0.0625,0.6,16,0.52281773795921
3,0.0625,0.6,16,0.52281773795921
4,0.0625,0.6,16,0.52281773795921
5,0.0625,0.6,16,0.52281773795921
1,32,0.4,0.25,0.522844204140066
2,32,0.4,0.25,0.522844204140066
3,32,0.4,0.25,0.522844204140066
4,32,0.4,0.25,0.522844204140066
5,32,0.4,0.25,0.522844204140066
1,64,0.8,0.25,0.52285332686939
2,64,0.8,0.25,0.52285332686939
3,64,0.8,0.25,0.52285332686939
4,64,0.8,0.25,0.52285332686939
5,64,0.8,0.25,0.52285332686939
1,32,0.5,32,0.522951834450405
2,32,0.5,32,0.522951834450405
3,32,0.5,32,0.522951834450405
4,32,0.5,32,0.522951834450405
5,32,0.5,32,0.522951834450405
1,2048,0.5,0.0625,0.523016958819332
2,2048,0.5,0.0625,0.523016958819332
3,2048,0.5,0.0625,0.523016958819332
4,2048,0.5,0.0625,0.523016958819332
5,2048,0.5,0.0625,0.523016958819332
1,1024,0.8,0.125,0.523032493145855
2,1024,0.8,0.125,0.523032493145855
3,1024,0.8,0.125,0.523032493145855
4,1024,0.8,0.125,0.523032493145855
5,1024,0.8,0.125,0.523032493145855
1,2048,0.9,0.125,0.523063275720686
2,2048,0.9,0.125,0.523063275720686
3,2048,0.9,0.125,0.523063275720686
4,2048,0.9,0.125,0.523063275720686
5,2048,0.9,0.125,0.523063275720686
1,512,0.8,0.5,0.523106337194569
2,512,0.8,0.5,0.523106337194569
3,512,0.8,0.5,0.523106337194569
4,512,0.8,0.5,0.523106337194569
5,512,0.8,0.5,0.523106337194569
1,4,0.3,0.5,0.523180105014982
2,4,0.3,0.5,0.523180105014982
3,4,0.3,0.5,0.523180105014982
4,4,0.3,0.5,0.523180105014982
5,4,0.3,0.5,0.523180105014982
1,0.25,0.9,64,0.523245397085655
2,0.25,0.9,64,0.523245397085655
3,0.25,0.9,64,0.523245397085655
4,0.25,0.9,64,0.523245397085655
5,0.25,0.9,64,0.523245397085655
1,256,0.9,1,0.523293543153779
2,256,0.9,1,0.523293543153779
3,256,0.9,1,0.523293543153779
4,256,0.9,1,0.523293543153779
5,256,0.9,1,0.523293543153779
1,16,0.9,0.5,0.523333520576464
2,16,0.9,0.5,0.523333520576464
3,16,0.9,0.5,0.523333520576464
4,16,0.9,0.5,0.523333520576464
5,16,0.9,0.5,0.523333520576464
1,1,0.3,128,0.523383025057673
2,1,0.3,128,0.523383025057673
3,1,0.3,128,0.523383025057673
4,1,0.3,128,0.523383025057673
5,1,0.3,128,0.523383025057673
1,4096,0.6,0.25,0.52340867343513
2,4096,0.6,0.25,0.52340867343513
3,4096,0.6,0.25,0.52340867343513
4,4096,0.6,0.25,0.52340867343513
5,4096,0.6,0.25,0.52340867343513
1,256,0.7,8,0.523414628345445
2,256,0.7,8,0.523414628345445
3,256,0.7,8,0.523414628345445
4,256,0.7,8,0.523414628345445
5,256,0.7,8,0.523414628345445
1,0.0625,0.6,32,0.523486995874211
2,0.0625,0.6,32,0.523486995874211
3,0.0625,0.6,32,0.523486995874211
4,0.0625,0.6,32,0.523486995874211
5,0.0625,0.6,32,0.523486995874211
1,0.5,0.8,2,0.52353797837201
2,0.5,0.8,2,0.52353797837201
3,0.5,0.8,2,0.52353797837201
4,0.5,0.8,2,0.52353797837201
5,0.5,0.8,2,0.52353797837201
1,4,0.6,0.5,0.523649168068649
2,4,0.6,0.5,0.523649168068649
3,4,0.6,0.5,0.523649168068649
4,4,0.6,0.5,0.523649168068649
5,4,0.6,0.5,0.523649168068649
1,4,0.5,0.5,0.523663979567958
2,4,0.5,0.5,0.523663979567958
3,4,0.5,0.5,0.523663979567958
4,4,0.5,0.5,0.523663979567958
5,4,0.5,0.5,0.523663979567958
1,64,0.7,0.25,0.523688601641337
2,64,0.7,0.25,0.523688601641337
3,64,0.7,0.25,0.523688601641337
4,64,0.7,0.25,0.523688601641337
5,64,0.7,0.25,0.523688601641337
1,512,0.7,0.125,0.523759883686271
2,512,0.7,0.125,0.523759883686271
3,512,0.7,0.125,0.523759883686271
4,512,0.7,0.125,0.523759883686271
5,512,0.7,0.125,0.523759883686271
1,512,0.4,0.125,0.523779045710999
2,512,0.4,0.125,0.523779045710999
3,512,0.4,0.125,0.523779045710999
4,512,0.4,0.125,0.523779045710999
5,512,0.4,0.125,0.523779045710999
1,4096,0.7,0.25,0.523915830442906
2,4096,0.7,0.25,0.523915830442906
3,4096,0.7,0.25,0.523915830442906
4,4096,0.7,0.25,0.523915830442906
5,4096,0.7,0.25,0.523915830442906
1,256,0.2,4,0.524061636848573
2,256,0.2,4,0.524061636848573
3,256,0.2,4,0.524061636848573
4,256,0.2,4,0.524061636848573
5,256,0.2,4,0.524061636848573
1,4,0.2,2,0.524070245928863
2,4,0.2,2,0.524070245928863
3,4,0.2,2,0.524070245928863
4,4,0.2,2,0.524070245928863
5,4,0.2,2,0.524070245928863
1,128,0.2,1,0.524090493470325
2,128,0.2,1,0.524090493470325
3,128,0.2,1,0.524090493470325
4,128,0.2,1,0.524090493470325
5,128,0.2,1,0.524090493470325
1,64,0.5,0.25,0.52422596256265
2,64,0.5,0.25,0.52422596256265
3,64,0.5,0.25,0.52422596256265
4,64,0.5,0.25,0.52422596256265
5,64,0.5,0.25,0.52422596256265
1,1024,0.9,1,0.52437972536404
2,1024,0.9,1,0.52437972536404
3,1024,0.9,1,0.52437972536404
4,1024,0.9,1,0.52437972536404
5,1024,0.9,1,0.52437972536404
1,512,0.6,0.125,0.524397300493174
2,512,0.6,0.125,0.524397300493174
3,512,0.6,0.125,0.524397300493174
4,512,0.6,0.125,0.524397300493174
5,512,0.6,0.125,0.524397300493174
1,4096,0.9,0.125,0.524453752004182
2,4096,0.9,0.125,0.524453752004182
3,4096,0.9,0.125,0.524453752004182
4,4096,0.9,0.125,0.524453752004182
5,4096,0.9,0.125,0.524453752004182
1,64,0.4,0.25,0.524477102478038
2,64,0.4,0.25,0.524477102478038
3,64,0.4,0.25,0.524477102478038
4,64,0.4,0.25,0.524477102478038
5,64,0.4,0.25,0.524477102478038
1,4096,0.5,1,0.524562266600662
2,4096,0.5,1,0.524562266600662
3,4096,0.5,1,0.524562266600662
4,4096,0.5,1,0.524562266600662
5,4096,0.5,1,0.524562266600662
1,4,0.4,0.5,0.524569804436599
2,4,0.4,0.5,0.524569804436599
3,4,0.4,0.5,0.524569804436599
4,4,0.4,0.5,0.524569804436599
5,4,0.4,0.5,0.524569804436599
1,16,0.2,2,0.524657931704852
2,16,0.2,2,0.524657931704852
3,16,0.2,2,0.524657931704852
4,16,0.2,2,0.524657931704852
5,16,0.2,2,0.524657931704852
1,1,0.5,1,0.524714397468626
2,1,0.5,1,0.524714397468626
3,1,0.5,1,0.524714397468626
4,1,0.5,1,0.524714397468626
5,1,0.5,1,0.524714397468626
1,4096,0.5,0.5,0.524729051750223
2,4096,0.5,0.5,0.524729051750223
3,4096,0.5,0.5,0.524729051750223
4,4096,0.5,0.5,0.524729051750223
5,4096,0.5,0.5,0.524729051750223
1,4096,0.5,0.0625,0.524753965956505
2,4096,0.5,0.0625,0.524753965956505
3,4096,0.5,0.0625,0.524753965956505
4,4096,0.5,0.0625,0.524753965956505
5,4096,0.5,0.0625,0.524753965956505
1,8,0.7,0.5,0.524771295559716
2,8,0.7,0.5,0.524771295559716
3,8,0.7,0.5,0.524771295559716
4,8,0.7,0.5,0.524771295559716
5,8,0.7,0.5,0.524771295559716
1,2048,0.5,1,0.524774362426236
2,2048,0.5,1,0.524774362426236
3,2048,0.5,1,0.524774362426236
4,2048,0.5,1,0.524774362426236
5,2048,0.5,1,0.524774362426236
1,16,0.8,0.5,0.524925330176433
2,16,0.8,0.5,0.524925330176433
3,16,0.8,0.5,0.524925330176433
4,16,0.8,0.5,0.524925330176433
5,16,0.8,0.5,0.524925330176433
1,2,0.8,1,0.524942302927618
2,2,0.8,1,0.524942302927618
3,2,0.8,1,0.524942302927618
4,2,0.8,1,0.524942302927618
5,2,0.8,1,0.524942302927618
1,512,0.9,1,0.524948738699626
2,512,0.9,1,0.524948738699626
3,512,0.9,1,0.524948738699626
4,512,0.9,1,0.524948738699626
5,512,0.9,1,0.524948738699626
1,4096,0.4,0.5,0.525034227463985
2,4096,0.4,0.5,0.525034227463985
3,4096,0.4,0.5,0.525034227463985
4,4096,0.4,0.5,0.525034227463985
5,4096,0.4,0.5,0.525034227463985
1,64,0.6,0.25,0.525223008851653
2,64,0.6,0.25,0.525223008851653
3,64,0.6,0.25,0.525223008851653
4,64,0.6,0.25,0.525223008851653
5,64,0.6,0.25,0.525223008851653
1,8,0.6,0.5,0.52523207077306
2,8,0.6,0.5,0.52523207077306
3,8,0.6,0.5,0.52523207077306
4,8,0.6,0.5,0.52523207077306
5,8,0.6,0.5,0.52523207077306
1,1,0.3,1,0.525331122603188
2,1,0.3,1,0.525331122603188
3,1,0.3,1,0.525331122603188
4,1,0.3,1,0.525331122603188
5,1,0.3,1,0.525331122603188
1,0.125,0.6,64,0.525406163350406
2,0.125,0.6,64,0.525406163350406
3,0.125,0.6,64,0.525406163350406
4,0.125,0.6,64,0.525406163350406
5,0.125,0.6,64,0.525406163350406
1,1,0.2,2,0.525427552251219
2,1,0.2,2,0.525427552251219
3,1,0.2,2,0.525427552251219
4,1,0.2,2,0.525427552251219
5,1,0.2,2,0.525427552251219
1,16,0.2,1,0.525520515600748
2,16,0.2,1,0.525520515600748
3,16,0.2,1,0.525520515600748
4,16,0.2,1,0.525520515600748
5,16,0.2,1,0.525520515600748
1,512,0.5,0.125,0.525587499426952
2,512,0.5,0.125,0.525587499426952
3,512,0.5,0.125,0.525587499426952
4,512,0.5,0.125,0.525587499426952
5,512,0.5,0.125,0.525587499426952
1,2,0.5,128,0.5256071917155
2,2,0.5,128,0.5256071917155
3,2,0.5,128,0.5256071917155
4,2,0.5,128,0.5256071917155
5,2,0.5,128,0.5256071917155
1,2048,0.8,0.125,0.525635593661328
2,2048,0.8,0.125,0.525635593661328
3,2048,0.8,0.125,0.525635593661328
4,2048,0.8,0.125,0.525635593661328
5,2048,0.8,0.125,0.525635593661328
1,4096,0.4,0.0625,0.525708470696785
2,4096,0.4,0.0625,0.525708470696785
3,4096,0.4,0.0625,0.525708470696785
4,4096,0.4,0.0625,0.525708470696785
5,4096,0.4,0.0625,0.525708470696785
1,256,0.2,0.25,0.525724166450402
2,256,0.2,0.25,0.525724166450402
3,256,0.2,0.25,0.525724166450402
4,256,0.2,0.25,0.525724166450402
5,256,0.2,0.25,0.525724166450402
1,4096,0.9,1,0.525729447099372
2,4096,0.9,1,0.525729447099372
3,4096,0.9,1,0.525729447099372
4,4096,0.9,1,0.525729447099372
5,4096,0.9,1,0.525729447099372
1,0.25,0.2,8,0.525834202033916
2,0.25,0.2,8,0.525834202033916
3,0.25,0.2,8,0.525834202033916
4,0.25,0.2,8,0.525834202033916
5,0.25,0.2,8,0.525834202033916
1,32,0.2,1,0.525865076482157
2,32,0.2,1,0.525865076482157
3,32,0.2,1,0.525865076482157
4,32,0.2,1,0.525865076482157
5,32,0.2,1,0.525865076482157
1,512,0.2,0.25,0.525926581772312
2,512,0.2,0.25,0.525926581772312
3,512,0.2,0.25,0.525926581772312
4,512,0.2,0.25,0.525926581772312
5,512,0.2,0.25,0.525926581772312
1,256,0.7,4,0.525939595420085
2,256,0.7,4,0.525939595420085
3,256,0.7,4,0.525939595420085
4,256,0.7,4,0.525939595420085
5,256,0.7,4,0.525939595420085
1,4096,0.2,0.125,0.525963743646097
2,4096,0.2,0.125,0.525963743646097
3,4096,0.2,0.125,0.525963743646097
4,4096,0.2,0.125,0.525963743646097
5,4096,0.2,0.125,0.525963743646097
1,32,0.4,32,0.526090888352283
2,32,0.4,32,0.526090888352283
3,32,0.4,32,0.526090888352283
4,32,0.4,32,0.526090888352283
5,32,0.4,32,0.526090888352283
1,1024,0.7,1,0.526103904677816
2,1024,0.7,1,0.526103904677816
3,1024,0.7,1,0.526103904677816
4,1024,0.7,1,0.526103904677816
5,1024,0.7,1,0.526103904677816
1,128,0.8,0.25,0.526313319106059
2,128,0.8,0.25,0.526313319106059
3,128,0.8,0.25,0.526313319106059
4,128,0.8,0.25,0.526313319106059
5,128,0.8,0.25,0.526313319106059
1,1024,0.5,1,0.526319794215729
2,1024,0.5,1,0.526319794215729
3,1024,0.5,1,0.526319794215729
4,1024,0.5,1,0.526319794215729
5,1024,0.5,1,0.526319794215729
1,2048,0.4,0.5,0.52641881533494
2,2048,0.4,0.5,0.52641881533494
3,2048,0.4,0.5,0.52641881533494
4,2048,0.4,0.5,0.52641881533494
5,2048,0.4,0.5,0.52641881533494
1,0.5,0.9,2,0.526665948042509
2,0.5,0.9,2,0.526665948042509
3,0.5,0.9,2,0.526665948042509
4,0.5,0.9,2,0.526665948042509
5,0.5,0.9,2,0.526665948042509
1,256,0.8,1,0.526698790191809
2,256,0.8,1,0.526698790191809
3,256,0.8,1,0.526698790191809
4,256,0.8,1,0.526698790191809
5,256,0.8,1,0.526698790191809
1,8,0.4,0.5,0.526780393657827
2,8,0.4,0.5,0.526780393657827
3,8,0.4,0.5,0.526780393657827
4,8,0.4,0.5,0.526780393657827
5,8,0.4,0.5,0.526780393657827
1,4096,0.4,0.25,0.526794572089068
2,4096,0.4,0.25,0.526794572089068
3,4096,0.4,0.25,0.526794572089068
4,4096,0.4,0.25,0.526794572089068
5,4096,0.4,0.25,0.526794572089068
1,2,0.2,2,0.526822290804101
2,2,0.2,2,0.526822290804101
3,2,0.2,2,0.526822290804101
4,2,0.2,2,0.526822290804101
5,2,0.2,2,0.526822290804101
1,4,0.2,32,0.526839489114866
2,4,0.2,32,0.526839489114866
3,4,0.2,32,0.526839489114866
4,4,0.2,32,0.526839489114866
5,4,0.2,32,0.526839489114866
1,1,0.4,1,0.526849406810724
2,1,0.4,1,0.526849406810724
3,1,0.4,1,0.526849406810724
4,1,0.4,1,0.526849406810724
5,1,0.4,1,0.526849406810724
1,128,0.4,0.25,0.526860365615678
2,128,0.4,0.25,0.526860365615678
3,128,0.4,0.25,0.526860365615678
4,128,0.4,0.25,0.526860365615678
5,128,0.4,0.25,0.526860365615678
1,128,0.9,1,0.526877810791126
2,128,0.9,1,0.526877810791126
3,128,0.9,1,0.526877810791126
4,128,0.9,1,0.526877810791126
5,128,0.9,1,0.526877810791126
1,0.0625,0.4,32,0.526907935759072
2,0.0625,0.4,32,0.526907935759072
3,0.0625,0.4,32,0.526907935759072
4,0.0625,0.4,32,0.526907935759072
5,0.0625,0.4,32,0.526907935759072
1,256,0.2,1,0.526941690670752
2,256,0.2,1,0.526941690670752
3,256,0.2,1,0.526941690670752
4,256,0.2,1,0.526941690670752
5,256,0.2,1,0.526941690670752
1,32,0.9,0.5,0.526973870963396
2,32,0.9,0.5,0.526973870963396
3,32,0.9,0.5,0.526973870963396
4,32,0.9,0.5,0.526973870963396
5,32,0.9,0.5,0.526973870963396
1,512,0.7,0.5,0.526992578885895
2,512,0.7,0.5,0.526992578885895
3,512,0.7,0.5,0.526992578885895
4,512,0.7,0.5,0.526992578885895
5,512,0.7,0.5,0.526992578885895
1,2048,0.3,0.125,0.527082206528662
2,2048,0.3,0.125,0.527082206528662
3,2048,0.3,0.125,0.527082206528662
4,2048,0.3,0.125,0.527082206528662
5,2048,0.3,0.125,0.527082206528662
1,0.125,0.5,8,0.527104359010243
2,0.125,0.5,8,0.527104359010243
3,0.125,0.5,8,0.527104359010243
4,0.125,0.5,8,0.527104359010243
5,0.125,0.5,8,0.527104359010243
1,0.5,0.7,2,0.527125056952294
2,0.5,0.7,2,0.527125056952294
3,0.5,0.7,2,0.527125056952294
4,0.5,0.7,2,0.527125056952294
5,0.5,0.7,2,0.527125056952294
1,256,0.3,0.5,0.527332590132347
2,256,0.3,0.5,0.527332590132347
3,256,0.3,0.5,0.527332590132347
4,256,0.3,0.5,0.527332590132347
5,256,0.3,0.5,0.527332590132347
1,0.25,0.7,4,0.527457261995502
2,0.25,0.7,4,0.527457261995502
3,0.25,0.7,4,0.527457261995502
4,0.25,0.7,4,0.527457261995502
5,0.25,0.7,4,0.527457261995502
1,4,0.9,1,0.527479688739959
2,4,0.9,1,0.527479688739959
3,4,0.9,1,0.527479688739959
4,4,0.9,1,0.527479688739959
5,4,0.9,1,0.527479688739959
1,1024,0.9,0.25,0.527530411428543
2,1024,0.9,0.25,0.527530411428543
3,1024,0.9,0.25,0.527530411428543
4,1024,0.9,0.25,0.527530411428543
5,1024,0.9,0.25,0.527530411428543
1,0.0625,0.5,32,0.527563668006187
2,0.0625,0.5,32,0.527563668006187
3,0.0625,0.5,32,0.527563668006187
4,0.0625,0.5,32,0.527563668006187
5,0.0625,0.5,32,0.527563668006187
1,1024,0.4,0.125,0.527622786691922
2,1024,0.4,0.125,0.527622786691922
3,1024,0.4,0.125,0.527622786691922
4,1024,0.4,0.125,0.527622786691922
5,1024,0.4,0.125,0.527622786691922
1,2048,0.3,0.25,0.527653283354201
2,2048,0.3,0.25,0.527653283354201
3,2048,0.3,0.25,0.527653283354201
4,2048,0.3,0.25,0.527653283354201
5,2048,0.3,0.25,0.527653283354201
1,512,0.6,2,0.527746369818533
2,512,0.6,2,0.527746369818533
3,512,0.6,2,0.527746369818533
4,512,0.6,2,0.527746369818533
5,512,0.6,2,0.527746369818533
